	name	shape	length	width	volume	surface
276	Marmoricola aurantiacus	coccus	0.5916079783099616	0.5916079783099616	0.10841782457704828	1.0995574287564276
277	Marmoricola bigeumensis	coccus	0.3872983346207417	0.3872983346207417	0.03041834006980209	0.471238898038469
278	Marmoricola korecus	coccus	1.1489125293076057	1.1489125293076057	0.7940713355718091	4.146902302738527
279	Marmoricola scoriae	coccus	0.7745966692414834	0.7745966692414834	0.24334672055841672	1.884955592153876
280	Ferrithrix thermotolerans	rods	0.4242640687119285	0.4242640687119285	0.0399859464434253	0.5654866776461628
281	Atopobium minutum	rods	1.5491933384829668	0.7745966692414834	0.6083668013960418	3.769911184307752
282	Atopobium fossor	rods	0.6708203932499369	0.3	0.04034891596394787	0.6322333257936653
283	Atopobium parvulum	coccus	0.4242640687119285	0.4242640687119285	0.0399859464434253	0.5654866776461628
284	Eggerthella lenta	rods	0.6324555320336759	0.28284271247461906	0.03381450914563993	0.5619851784832582
285	Olsenella profusa	rods	1.2649110640673518	0.6	0.3010965098040434	2.3843011837910644
286	Slackia exigua	rods	1.0	0.5	0.16362461737446837	1.5707963267948966
287	Slackia heliotrinireducens	coccus	0.5916079783099616	0.5916079783099616	0.10841782457704828	1.0995574287564276
288	Rubrobacter radiotolerans	rods	2.0	0.8944271909999159	1.0693086686081645	5.619851784832581
289	Solirubrobacter pauli	rods	1.4	0.7	0.44898595007554115	3.078760800517997
