	Name	Date Modified	Shape	Length	Width	Diameter	Subspecies	File #	length_gmean	width_gmean	length_amean	width_amean	volume_gmean	surface_gmean	volume_amean	surface_amean	length_ranges	width_ranges	length_ranges_fix	width_ranges_fix
284	Acholeplasma hippikon	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
285	Acholeplasma modicum	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
286	Acholeplasma morum	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
287	Acholeplasma multilocale	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
288	Acholeplasma oculi	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
289	Acholeplasma palmae	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
290	Acholeplasma parvum	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
291	Acholeplasma pleciae	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
292	Acholeplasma seiffertii	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
293	Acholeplasma vituli	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
294	Anaeroplasma abactoclasticum	07/11/2022	spherical	0.5	0.5		No	10	0.5	0.5	0.5	0.5	0.06544984694978735	0.7853981633974483	0.06544984694978735	0.7853981633974483	[0.5, 0.5]	[0.5, 0.5]	[0.5, 0.5]	[0.5, 0.5]
295	Anaeroplasma bactoclasticum	07/11/2022	spherical	0.55-2.0	0.55-2.0		No	10	1.0488088481701516	1.0488088481701516	1.275	1.275	0.604070531612409	3.455751918948773	1.0852484559670301	5.107051557491906	[0.55, 2.0]	[0.55, 2.0]	[0.55, 2.0]	[0.55, 2.0]
296	Anaeroplasma intermedium	07/11/2022	spherical	0.55-2.0	0.55-2.0		No	10	1.0488088481701516	1.0488088481701516	1.275	1.275	0.604070531612409	3.455751918948773	1.0852484559670301	5.107051557491906	[0.55, 2.0]	[0.55, 2.0]	[0.55, 2.0]	[0.55, 2.0]
297	Anaeroplasma varium	07/11/2022	spherical	0.55-2.0	0.55-2.0		No	10	1.0488088481701516	1.0488088481701516	1.275	1.275	0.604070531612409	3.455751918948773	1.0852484559670301	5.107051557491906	[0.55, 2.0]	[0.55, 2.0]	[0.55, 2.0]	[0.55, 2.0]
298	Acidobacterium capsulatum	07/11/2022	rod	1.1-2.3	0.3-0.8		No	11	1.5905973720586866	0.4898979485566356	1.7	0.55	0.26903934520884326	2.4480244672677305	0.36033413238205436	2.937389131106457	[1.1, 2.3]	[0.3, 0.8]	[1.1, 2.3]	[0.3, 0.8]
299	Terriglobus roseus	07/11/2022	rod	0.9-1.4	0.5-0.7		No	11	1.1224972160321824	0.5916079783099616	1.15	0.6	0.25435362587312454	2.0862635358171815	0.2686061718819273	2.167698930976957	[0.9, 1.4]	[0.5, 0.7]	[0.9, 1.4]	[0.5, 0.7]
300	Holophaga foetida	07/11/2022	rod	1-3	0.5-0.7		No	11	1.7320508075688774	0.5916079783099616	2.0	0.6	0.4219134208229581	3.2191745248034986	0.5089380098815465	3.7699111843077517	[1.0, 3.0]	[0.5, 0.7]	[1.0, 3.0]	[0.5, 0.7]
301	Geothrix fermentan	07/11/2022	rod	1-2	0.1		No	11	1.414213562373095	0.1	1.5	0.1	0.010845407957596765	0.44428829381583657	0.011519173063162575	0.47123889803846897	[1.0, 2.0]	[0.1, 0.1]	[1.0, 2.0]	[0.1, 0.1]
302	Fibrobacter intestinalis	07/11/2022	rod	0.8-2.0	0.3-0.4		No	12	1.2649110640673518	0.34641016151377546	1.4	0.35	0.1083322630041479	1.376576930290914	0.12347113627077382	1.5393804002589986	[0.8, 2.0]	[0.3, 0.4]	[0.8, 2.0]	[0.3, 0.4]
303	Dictyoglomus turgidum	07/11/2022	rod	10-30	0.3-0.4		No	13	17.32050807568877	0.34641016151377546	20.0	0.35	1.62153663162539	18.849555921538755	1.9130008515718593	21.991148575128552	[10.0, 30.0]	[0.3, 0.4]	[10.0, 30.0]	[0.3, 0.4]
304	Gemmatimonas aurantiaca	07/11/2022	rod	2.5-3.2	0.7		No	14	2.8284271247461903	0.7	2.85	0.7	0.9987091298336915	6.220036113421714	1.0070113451694283	6.267477343911638	[2.5, 3.2]	[0.7, 0.7]	[2.5, 3.2]	[0.7, 0.7]
305	Victivallis vadensis	07/11/2022	spherical	0.5-1.3	0.5-1.3		No	15	0.806225774829855	0.806225774829855	0.9	0.9	0.27439023856185624	2.042035224833366	0.3817035074111599	2.5446900494077327	[0.5, 1.3]	[0.5, 1.3]	[0.5, 1.3]	[0.5, 1.3]
306	Verrucomicrobium spinosum	07/11/2022	rod	1.0-3.8	0.8-1.0		No	16	1.9493588689617927	0.8944271909999159	2.4	0.9	1.0374899075603423	5.477553959507075	1.3359622759390597	6.785840131753953	[1.0, 3.8]	[0.8, 1.0]	[1.0, 3.8]	[0.8, 1.0]
307	Prosthecobacter fusiformis	07/11/2022	fusiform	3-10	0.5		No	16	5.477225575051663	0.5	6.5	0.5	1.0427258033148834	8.603605814318216	1.2435470920459597	10.210176124166829	[3.0, 10.0]	[0.5, 0.5]	[3.0, 10.0]	[0.5, 0.5]
308	Prosthecobacter debontii	07/11/2022	fusiform	2-8	0.5		No	16	4.0	0.5	5.0	0.5	0.7526732399225546	6.283185307179586	0.9490227807719166	7.853981633974483	[2.0, 8.0]	[0.5, 0.5]	[2.0, 8.0]	[0.5, 0.5]
309	Prosthecobacter dejongeii	07/11/2022	fusiform	3-10	1		No	16	5.477225575051663	1.0	6.5	1.0	4.040003519359959	17.207211628636433	4.843288674284264	20.420352248333657	[3.0, 10.0]	[1.0, 1.0]	[3.0, 10.0]	[1.0, 1.0]
310	Prosthecobacter vanneervenii	07/11/2022	fusiform	2-8	0.5		No	16	4.0	0.5	5.0	0.5	0.7526732399225546	6.283185307179586	0.9490227807719166	7.853981633974483	[2.0, 8.0]	[0.5, 0.5]	[2.0, 8.0]	[0.5, 0.5]
311	Rubritalea sabuli	07/11/2022	spherical	0.6-0.8	0.6-0.8		No	16	0.6928203230275509	0.6928203230275509	0.7	0.7	0.1741247389664849	1.5079644737231006	0.17959438003021647	1.5393804002589986	[0.6, 0.8]	[0.6, 0.8]	[0.6, 0.8]	[0.6, 0.8]
312	Opitutus terrae	07/11/2022	spherical	0.4-0.9	0.4-0.9		No	16	0.6000000000000001	0.6000000000000001	0.65	0.65	0.11309733552923258	1.1309733552923258	0.14379331374868284	1.3273228961416876	[0.4, 0.9]	[0.4, 0.9]	[0.4, 0.9]	[0.4, 0.9]
313	Alterococcus agarolyticus	07/11/2022	spherical	0.8-0.9	0.8-0.9		No	16	0.848528137423857	0.848528137423857	0.8500000000000001	0.8500000000000001	0.3198875715474024	2.261946710584651	0.3215550980643053	2.269800692218626	[0.8, 0.9]	[0.8, 0.9]	[0.8, 0.9]	[0.8, 0.9]
314	Candidatus Xiphinematobacter brevicolli	07/11/2022	rod	2.1-3.2	0.7-1.0		No	16	2.5922962793631443	0.8366600265340756	2.6500000000000004	0.85	1.2718633578358476	6.813708175635669	1.3429654095626868	7.07643745221101	[2.1, 3.2]	[0.7, 1.0]	[2.1, 3.2]	[0.7, 1.0]
315	Candidatus Xiphinematobacter americani	07/11/2022	rod	2.1-3.2	0.7-1.0		No	16	2.5922962793631443	0.8366600265340756	2.6500000000000004	0.85	1.2718633578358476	6.813708175635669	1.3429654095626868	7.07643745221101	[2.1, 3.2]	[0.7, 1.0]	[2.1, 3.2]	[0.7, 1.0]
316	Candidatus Xiphinematobacter rivesi	07/11/2022	rod	2.1-3.2	0.7-1.0		No	16	2.5922962793631443	0.8366600265340756	2.6500000000000004	0.85	1.2718633578358476	6.813708175635669	1.3429654095626868	7.07643745221101	[2.1, 3.2]	[0.7, 1.0]	[2.1, 3.2]	[0.7, 1.0]
317	Chlamydia trachomatis	07/12/2022	spherical	0.2-1.5	0.2-1.5			17	0.5477225575051662	0.5477225575051662	0.85	0.85	0.08603605814318219	0.9424777960769383	0.3215550980643052	2.2698006922186256	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]
318	Chlamydia abortus	07/12/2022	spherical	0.2-1.5	0.2-1.5			17	0.5477225575051662	0.5477225575051662	0.85	0.85	0.08603605814318219	0.9424777960769383	0.3215550980643052	2.2698006922186256	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]
319	Chlamydia caviae	07/12/2022	spherical	0.2-1.5	0.2-1.5			17	0.5477225575051662	0.5477225575051662	0.85	0.85	0.08603605814318219	0.9424777960769383	0.3215550980643052	2.2698006922186256	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]
320	Chlamydia felis	07/12/2022	spherical	0.2-1.5	0.2-1.5			17	0.5477225575051662	0.5477225575051662	0.85	0.85	0.08603605814318219	0.9424777960769383	0.3215550980643052	2.2698006922186256	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]
321	Chlamydia pecorum	07/12/2022	spherical	0.2-1.5	0.2-1.5			17	0.5477225575051662	0.5477225575051662	0.85	0.85	0.08603605814318219	0.9424777960769383	0.3215550980643052	2.2698006922186256	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]
322	Chlamydia pneumoniae	07/12/2022	spherical	0.2-1.5	0.2-1.5			17	0.5477225575051662	0.5477225575051662	0.85	0.85	0.08603605814318219	0.9424777960769383	0.3215550980643052	2.2698006922186256	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]
323	Chlamydia psittaci	07/12/2022	spherical	0.2-1.5	0.2-1.5			17	0.5477225575051662	0.5477225575051662	0.85	0.85	0.08603605814318219	0.9424777960769383	0.3215550980643052	2.2698006922186256	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]
324	Chlamydia suis	07/12/2022	spherical	0.2-1.5	0.2-1.5			17	0.5477225575051662	0.5477225575051662	0.85	0.85	0.08603605814318219	0.9424777960769383	0.3215550980643052	2.2698006922186256	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]	[0.2, 1.5]
325	Criblamydia sequanensis	07/12/2022	spherical	0.5-1.0	0.5-1.0			17	0.7071067811865476	0.7071067811865476	0.75	0.75	0.1851201224232653	1.5707963267948968	0.22089323345553233	1.7671458676442586	[0.5, 1.0]	[0.5, 1.0]	[0.5, 1.0]	[0.5, 1.0]
326	Parachlamydia acanthamoebae	07/12/2022	spherical	0.4-0.6	0.4-0.6			17	0.48989794855663565	0.48989794855663565	0.5	0.5	0.061562391847769495	0.7539822368615504	0.06544984694978735	0.7853981633974483	[0.4, 0.6]	[0.4, 0.6]	[0.4, 0.6]	[0.4, 0.6]
327	Neochlamydia hartmannellae	07/12/2022	spherical	0.4-0.6	0.4-0.6			17	0.48989794855663565	0.48989794855663565	0.5	0.5	0.061562391847769495	0.7539822368615504	0.06544984694978735	0.7853981633974483	[0.4, 0.6]	[0.4, 0.6]	[0.4, 0.6]	[0.4, 0.6]
328	Protochlamydia amoebophila	07/12/2022	spherical	0.5-1.0	0.5-1.0			17	0.7071067811865476	0.7071067811865476	0.75	0.75	0.1851201224232653	1.5707963267948968	0.22089323345553233	1.7671458676442586	[0.5, 1.0]	[0.5, 1.0]	[0.5, 1.0]	[0.5, 1.0]
329	Rhabdochlamydia crassificans	07/12/2022	rod	0.5	0.25			17	0.5	0.25	0.5	0.25	0.020453077171808547	0.39269908169872414	0.020453077171808547	0.39269908169872414	[0.5, 0.5]	[0.25, 0.25]	[0.5, 0.5]	[0.25, 0.25]
330	Rhabdochlamydia porcellionis	07/12/2022	rod	0.25-0.7	1-4			17	2.0	0.4183300132670378	2.5	0.475	0.2557236124491258	2.6284449929116933	0.4149561202770862	3.730641276137879	[0.25, 0.7]	[1.0, 4.0]	[1.0, 4.0]	[0.25, 0.7]
331	Simkania negevensis	07/12/2022	spherical	0.2-0.7	0.2-0.7			17	0.37416573867739417	0.37416573867739417	0.44999999999999996	0.44999999999999996	0.027427781169924333	0.4398229715025711	0.04771293842639496	0.636172512351933	[0.2, 0.7]	[0.2, 0.7]	[0.2, 0.7]	[0.2, 0.7]
332	Fritschea bemisiae	07/12/2022	spherical	2.5	2.5			17	2.5	2.5	2.5	2.5	8.18123086872342	19.634954084936208	8.18123086872342	19.634954084936208	[2.5, 2.5]	[2.5, 2.5]	[2.5, 2.5]	[2.5, 2.5]
333	Fritschea eriococci	07/12/2022	spherical	2.5	2.5			17	2.5	2.5	2.5	2.5	8.18123086872342	19.634954084936208	8.18123086872342	19.634954084936208	[2.5, 2.5]	[2.5, 2.5]	[2.5, 2.5]	[2.5, 2.5]
334	Waddlia chondrophila	07/12/2022	spherical	0.2-0.5	0.2-0.5			17	0.316227766016838	0.316227766016838	0.35	0.35	0.016557647109660175	0.3141592653589794	0.02244929750377706	0.38484510006474965	[0.2, 0.5]	[0.2, 0.5]	[0.2, 0.5]	[0.2, 0.5]
335	Planctomyces bekefii	07/12/2022	spherical	1.4-1.7	1.4-1.7			18	1.5427248620541512	1.5427248620541512	1.5499999999999998	1.5499999999999998	1.9224898602787268	7.476990515543707	1.9498163904811143	7.547676350249476	[1.4, 1.7]	[1.4, 1.7]	[1.4, 1.7]	[1.4, 1.7]
336	Planctomyces brasiliensis	07/12/2022	spherical	0.7-1.8	0.7-1.8			18	1.1224972160321824	1.1224972160321824	1.25	1.25	0.7405500915879567	3.9584067435231396	1.0226538585904275	4.908738521234052	[0.7, 1.8]	[0.7, 1.8]	[0.7, 1.8]	[0.7, 1.8]
337	Planctomyces guttaeformis	07/12/2022	oval	2.9-3.0	1.15-1.3			18	2.949576240750525	1.2227019260637484	2.95	1.225	2.984751274139913	11.330004838603058	2.995578135660253	11.352930451910117	[2.9, 3.0]	[1.15, 1.3]	[2.9, 3.0]	[1.15, 1.3]
338	Planctomyces limnophilus	07/12/2022	spherical	1.1-1.5	1.1-1.5			18	1.284523257866513	1.284523257866513	1.3	1.3	1.1097484283266326	5.183627878423159	1.1503465099894628	5.3092915845667505	[1.1, 1.5]	[1.1, 1.5]	[1.1, 1.5]	[1.1, 1.5]
339	Planctomyces maris	07/12/2022	spherical	1.0-1.5	1.0-1.5			18	1.224744871391589	1.224744871391589	1.25	1.25	0.9619123726213977	4.712388980384689	1.0226538585904275	4.908738521234052	[1.0, 1.5]	[1.0, 1.5]	[1.0, 1.5]	[1.0, 1.5]
340	Planctomyces stranskae	07/12/2022	oval	3.0-3.5	1.5-1.7			18	3.2403703492039306	1.5968719422671311	3.25	1.6	5.42364810148851	16.256034505351163	5.462182427041454	16.336281798666924	[3.0, 3.5]	[1.5, 1.7]	[3.0, 3.5]	[1.5, 1.7]
341	Blastopirellula marina	07/12/2022	oval	0.7-1.5	1.0-2.0			18	1.414213562373095	1.0246950765959597	1.5	1.1	0.8845790003462648	4.552600272623069	1.0770426814057008	5.1836278784231595	[0.7, 1.5]	[1.0, 2.0]	[1.0, 2.0]	[0.7, 1.5]
342	Gemmata obscuriglobus	07/12/2022	spherical	1.4-3.0	1.4-3.0			18	2.04939015319192	2.04939015319192	2.2	2.2	4.5068443347248985	13.194689145077135	5.575279762570688	15.205308443374602	[1.4, 3.0]	[1.4, 3.0]	[1.4, 3.0]	[1.4, 3.0]
343	Isosphaera pallida	07/12/2022	spherical	2.0-2.5	2.0-2.5			18	2.23606797749979	2.23606797749979	2.25	2.25	5.854012275867273	15.707963267948967	5.964117303299373	15.904312808798327	[2.0, 2.5]	[2.0, 2.5]	[2.0, 2.5]	[2.0, 2.5]
344	Pirellula staleyi	07/12/2022	tear-drop	1.0-5.0	0.5-3.0			18	2.23606797749979	1.2247448713915892	3.0	1.75	2.1533493378295736	8.603605814318216	5.812764532227989	16.493361431346415	[1.0, 5.0]	[0.5, 3.0]	[1.0, 5.0]	[0.5, 3.0]
345	Singulisphaera acidiphila	07/12/2022	spherical	3-4	3-4			18	3.464101615137755	3.464101615137755	3.5	3.5	21.765592370810616	37.699111843077524	22.44929750377706	38.48451000647496	[3.0, 4.0]	[3.0, 4.0]	[3.0, 4.0]	[3.0, 4.0]
